time [s];swlx [m];swly [m];swlz [m];pos0x [m];pos0y [m];pos0z [m];pos2x [m];pos2y [m];pos2z [m]
1.750067;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.760107;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.770026;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.780108;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.790086;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.800108;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.810076;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.820019;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.830014;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.840022;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.850056;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.860095;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.870046;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.880006;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.890001;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.900027;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.910012;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.920058;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.930104;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.940032;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.950072;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.960093;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.970047;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.980095;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
1.990002;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
2.000013;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
2.010020;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
2.020051;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
